year,game_id,nulls
2017,gid_2017_04_19_wasmlb_atlmlb_1,31
2017,gid_2017_04_20_balmlb_cinmlb_1,1
2017,gid_2017_04_20_seamlb_oakmlb_1,1
2017,gid_2017_04_20_slnmlb_milmlb_1,1
2017,gid_2017_04_20_wasmlb_atlmlb_1,133
2017,gid_2017_04_21_bosmlb_balmlb_1,1
2017,gid_2017_04_21_chnmlb_cinmlb_1,5
2017,gid_2017_04_21_lanmlb_arimlb_1,8
2017,gid_2017_04_21_miamlb_sdnmlb_1,4
2017,gid_2017_04_21_sfnmlb_colmlb_1,1
2017,gid_2017_04_21_slnmlb_milmlb_1,4
2017,gid_2017_04_21_tormlb_anamlb_1,1
2017,gid_2017_04_21_wasmlb_nynmlb_1,2
2017,gid_2017_04_22_miamlb_sdnmlb_1,7
2017,gid_2017_04_22_slnmlb_milmlb_1,1
2017,gid_2017_04_22_wasmlb_nynmlb_1,4
2017,gid_2017_04_23_clemlb_chamlb_1,1
2017,gid_2017_04_23_slnmlb_milmlb_1,4
2017,gid_2017_04_24_tormlb_anamlb_1,4
2017,gid_2017_04_25_cinmlb_milmlb_1,4
2017,gid_2017_04_25_tormlb_slnmlb_1,1
2017,gid_2017_04_26_atlmlb_nynmlb_1,2
2017,gid_2017_04_26_minmlb_texmlb_1,4
2017,gid_2017_04_26_sdnmlb_arimlb_1,10
2017,gid_2017_04_26_tbamlb_balmlb_1,1
2017,gid_2017_04_27_houmlb_clemlb_1,5
2017,gid_2017_04_27_tormlb_slnmlb_1,1
2017,gid_2017_04_28_nynmlb_wasmlb_1,5
2017,gid_2017_04_28_sdnmlb_sfnmlb_1,1
2017,gid_2017_04_29_colmlb_arimlb_1,1
2017,gid_2017_04_30_anamlb_texmlb_1,4
2017,gid_2017_04_30_balmlb_nyamlb_1,1
2017,gid_2017_04_30_cinmlb_slnmlb_1,3
2017,gid_2017_04_30_minmlb_kcamlb_1,15
2017,gid_2017_04_30_nynmlb_wasmlb_1,5
2017,gid_2017_05_01_nynmlb_atlmlb_1,4
2017,gid_2017_05_01_tbamlb_miamlb_1,1
2017,gid_2017_05_02_anamlb_seamlb_1,2
2017,gid_2017_05_02_phimlb_chnmlb_1,2
2017,gid_2017_05_02_pitmlb_cinmlb_1,3
2017,gid_2017_05_02_tormlb_nyamlb_1,1
2017,gid_2017_05_03_anamlb_seamlb_1,4
2017,gid_2017_05_03_balmlb_bosmlb_1,1
2017,gid_2017_05_03_colmlb_sdnmlb_1,1
2017,gid_2017_05_03_nynmlb_atlmlb_1,3
2017,gid_2017_05_04_phimlb_chnmlb_1,1
2017,gid_2017_05_05_bosmlb_minmlb_1,4
2017,gid_2017_05_05_chamlb_balmlb_1,4
2017,gid_2017_05_05_lanmlb_sdnmlb_1,1
2017,gid_2017_05_05_nyamlb_chnmlb_1,1
2017,gid_2017_05_05_sfnmlb_cinmlb_1,5
2017,gid_2017_05_05_wasmlb_phimlb_1,6
2017,gid_2017_05_06_detmlb_oakmlb_1,2
2017,gid_2017_05_06_lanmlb_sdnmlb_1,1
2017,gid_2017_05_06_miamlb_nynmlb_1,2
2017,gid_2017_05_06_nyamlb_chnmlb_1,1
2017,gid_2017_05_06_slnmlb_atlmlb_1,1
2017,gid_2017_05_06_tormlb_tbamlb_1,1
2017,gid_2017_05_07_bosmlb_minmlb_1,4
2017,gid_2017_05_07_nyamlb_chnmlb_1,5
2017,gid_2017_05_07_sfnmlb_cinmlb_1,2
2017,gid_2017_05_07_wasmlb_phimlb_1,2
2017,gid_2017_05_08_wasmlb_balmlb_1,1
2017,gid_2017_05_09_detmlb_arimlb_1,8
2017,gid_2017_05_09_kcamlb_tbamlb_1,2
2017,gid_2017_05_09_texmlb_sdnmlb_1,1
2017,gid_2017_05_09_wasmlb_balmlb_1,1
2017,gid_2017_05_10_balmlb_wasmlb_1,1
2017,gid_2017_05_10_chnmlb_colmlb_1,2
2017,gid_2017_05_10_seamlb_phimlb_1,3
2017,gid_2017_05_11_minmlb_chamlb_1,1
2017,gid_2017_05_11_sdnmlb_texmlb_1,1
2017,gid_2017_05_12_atlmlb_miamlb_1,4
2017,gid_2017_05_12_detmlb_anamlb_1,4
2017,gid_2017_05_12_sdnmlb_chamlb_1,1
2017,gid_2017_05_12_tbamlb_bosmlb_1,3
2017,gid_2017_05_13_atlmlb_miamlb_1,1
2017,gid_2017_05_13_pitmlb_arimlb_1,4
2017,gid_2017_05_13_seamlb_tormlb_1,1
2017,gid_2017_05_14_cinmlb_sfnmlb_1,1
2017,gid_2017_05_14_pitmlb_arimlb_1,4
2017,gid_2017_05_15_houmlb_miamlb_1,4
2017,gid_2017_05_15_lanmlb_sfnmlb_1,2
2017,gid_2017_05_15_milmlb_sdnmlb_1,1
2017,gid_2017_05_15_tbamlb_clemlb_1,4
2017,gid_2017_05_16_atlmlb_tormlb_1,7
2017,gid_2017_05_16_balmlb_detmlb_1,1
2017,gid_2017_05_16_chamlb_anamlb_1,4
2017,gid_2017_05_16_nynmlb_arimlb_1,9
2017,gid_2017_05_16_oakmlb_seamlb_1,8
2017,gid_2017_05_17_cinmlb_chnmlb_1,1
2017,gid_2017_05_17_lanmlb_sfnmlb_1,1
2017,gid_2017_05_17_tbamlb_clemlb_1,4
2017,gid_2017_05_18_chamlb_seamlb_1,4
2017,gid_2017_05_18_colmlb_minmlb_1,2
2017,gid_2017_05_18_miamlb_lanmlb_1,1
2017,gid_2017_05_18_phimlb_texmlb_1,4
2017,gid_2017_05_19_anamlb_nynmlb_1,3
2017,gid_2017_05_19_arimlb_sdnmlb_1,1
2017,gid_2017_05_19_chamlb_seamlb_1,1
2017,gid_2017_05_19_colmlb_cinmlb_1,1
2017,gid_2017_05_19_sfnmlb_slnmlb_1,4
2017,gid_2017_05_19_texmlb_detmlb_1,1
2017,gid_2017_05_20_anamlb_nynmlb_1,9
2017,gid_2017_05_20_bosmlb_oakmlb_1,4
2017,gid_2017_05_20_colmlb_cinmlb_1,4
2017,gid_2017_05_20_nyamlb_tbamlb_1,4
2017,gid_2017_05_21_anamlb_nynmlb_1,4
2017,gid_2017_05_22_sfnmlb_chnmlb_1,3
2017,gid_2017_05_23_chamlb_arimlb_1,4
2017,gid_2017_05_23_clemlb_cinmlb_1,2
2017,gid_2017_05_23_miamlb_oakmlb_1,1
2017,gid_2017_05_23_pitmlb_atlmlb_1,4
2017,gid_2017_05_24_chamlb_arimlb_1,6
2017,gid_2017_05_24_sfnmlb_chnmlb_1,1
2017,gid_2017_05_24_texmlb_bosmlb_1,8
2017,gid_2017_05_25_detmlb_houmlb_1,4
2017,gid_2017_05_25_sfnmlb_chnmlb_1,1
2017,gid_2017_05_25_texmlb_bosmlb_1,48
2017,gid_2017_05_26_anamlb_miamlb_1,4
2017,gid_2017_05_26_arimlb_milmlb_1,4
2017,gid_2017_05_26_atlmlb_sfnmlb_1,10
2017,gid_2017_05_27_anamlb_miamlb_1,5
2017,gid_2017_05_27_atlmlb_sfnmlb_1,1
2017,gid_2017_05_27_nynmlb_pitmlb_1,5
2017,gid_2017_05_27_tbamlb_minmlb_1,4
2017,gid_2017_05_28_atlmlb_sfnmlb_1,1
2017,gid_2017_05_28_sdnmlb_wasmlb_1,1
2017,gid_2017_05_28_tbamlb_minmlb_1,7
2017,gid_2017_05_29_chnmlb_sdnmlb_1,1
2017,gid_2017_05_29_houmlb_minmlb_1,1
2017,gid_2017_05_29_phimlb_miamlb_1,5
2017,gid_2017_05_30_atlmlb_anamlb_1,1
2017,gid_2017_05_31_arimlb_pitmlb_1,4
2017,gid_2017_05_31_milmlb_nynmlb_1,4
2017,gid_2017_05_31_wasmlb_sfnmlb_1,6
2017,gid_2017_06_01_arimlb_miamlb_1,4
2017,gid_2017_06_01_milmlb_nynmlb_1,1
2017,gid_2017_06_02_chamlb_detmlb_1,1
2017,gid_2017_06_02_clemlb_kcamlb_1,5
2017,gid_2017_06_02_houmlb_texmlb_1,2
2017,gid_2017_06_02_slnmlb_chnmlb_1,4
2017,gid_2017_06_02_wasmlb_oakmlb_1,1
2017,gid_2017_06_03_clemlb_kcamlb_1,3
2017,gid_2017_06_03_lanmlb_milmlb_1,6
2017,gid_2017_06_04_arimlb_miamlb_1,1
2017,gid_2017_06_04_chamlb_detmlb_1,2
2017,gid_2017_06_04_clemlb_kcamlb_1,3
2017,gid_2017_06_04_slnmlb_chnmlb_1,1
2017,gid_2017_06_04_tbamlb_seamlb_1,1
2017,gid_2017_06_04_wasmlb_oakmlb_1,1
2017,gid_2017_06_05_houmlb_kcamlb_1,4
2017,gid_2017_06_05_tormlb_oakmlb_1,1
2017,gid_2017_06_06_anamlb_detmlb_1,1
2017,gid_2017_06_06_chamlb_tbamlb_1,4
2017,gid_2017_06_06_clemlb_colmlb_1,4
2017,gid_2017_06_06_houmlb_kcamlb_1,2
2017,gid_2017_06_06_miamlb_chnmlb_1,3
2017,gid_2017_06_07_bosmlb_nyamlb_1,1
2017,gid_2017_06_07_clemlb_colmlb_1,2
2017,gid_2017_06_07_tormlb_oakmlb_1,1
2017,gid_2017_06_07_wasmlb_lanmlb_1,4
2017,gid_2017_06_08_balmlb_wasmlb_1,5
2017,gid_2017_06_08_miamlb_pitmlb_1,1
2017,gid_2017_06_08_minmlb_seamlb_1,4
2017,gid_2017_06_08_sdnmlb_arimlb_1,1
2017,gid_2017_06_08_slnmlb_cinmlb_1,4
2017,gid_2017_06_09_chamlb_clemlb_1,1
2017,gid_2017_06_09_nynmlb_atlmlb_1,1
2017,gid_2017_06_09_phimlb_slnmlb_1,8
2017,gid_2017_06_10_detmlb_bosmlb_1,8
2017,gid_2017_06_10_texmlb_wasmlb_1,4
2017,gid_2017_06_11_minmlb_sfnmlb_1,1
2017,gid_2017_06_11_nynmlb_atlmlb_1,4
2017,gid_2017_06_11_tormlb_seamlb_1,1
2017,gid_2017_06_12_chnmlb_nynmlb_1,4
2017,gid_2017_06_13_arimlb_detmlb_1,2
2017,gid_2017_06_13_phimlb_bosmlb_1,4
2017,gid_2017_06_15_nyamlb_oakmlb_1,2
2017,gid_2017_06_16_bosmlb_houmlb_1,1
2017,gid_2017_06_16_chnmlb_pitmlb_1,4
2017,gid_2017_06_16_tbamlb_detmlb_1,4
2017,gid_2017_06_16_wasmlb_nynmlb_1,4
2017,gid_2017_06_17_chnmlb_pitmlb_1,4
2017,gid_2017_06_17_miamlb_atlmlb_1,10
2017,gid_2017_06_17_sdnmlb_milmlb_1,2
2017,gid_2017_06_17_wasmlb_nynmlb_1,4
2017,gid_2017_06_18_chamlb_tormlb_1,2
2017,gid_2017_06_19_cinmlb_tbamlb_1,4
2017,gid_2017_06_20_chamlb_minmlb_1,4
2017,gid_2017_06_20_tormlb_texmlb_1,1
2017,gid_2017_06_20_wasmlb_miamlb_1,12
2017,gid_2017_06_21_arimlb_colmlb_1,4
2017,gid_2017_06_21_bosmlb_kcamlb_1,4
2017,gid_2017_06_21_detmlb_seamlb_1,4
2017,gid_2017_06_21_houmlb_oakmlb_1,1
2017,gid_2017_06_21_sdnmlb_chnmlb_1,2
2017,gid_2017_06_21_slnmlb_phimlb_1,4
2017,gid_2017_06_21_wasmlb_miamlb_1,1
2017,gid_2017_06_22_chnmlb_miamlb_1,1
2017,gid_2017_06_22_sfnmlb_atlmlb_1,4
2017,gid_2017_06_22_slnmlb_phimlb_1,4
2017,gid_2017_06_22_tormlb_texmlb_1,2
2017,gid_2017_06_23_cinmlb_wasmlb_1,4
2017,gid_2017_06_24_houmlb_seamlb_1,4
2017,gid_2017_06_24_minmlb_clemlb_1,4
2017,gid_2017_06_24_phimlb_arimlb_1,3
2017,gid_2017_06_25_pitmlb_slnmlb_1,3
2017,gid_2017_06_25_tormlb_kcamlb_1,1
2017,gid_2017_06_26_chnmlb_wasmlb_1,4
2017,gid_2017_06_26_cinmlb_slnmlb_1,1
2017,gid_2017_06_26_minmlb_bosmlb_1,3
2017,gid_2017_06_27_balmlb_tormlb_1,2
2017,gid_2017_06_27_colmlb_sfnmlb_1,8
2017,gid_2017_06_27_minmlb_bosmlb_1,3
2017,gid_2017_06_27_slnmlb_arimlb_1,6
2017,gid_2017_06_28_chnmlb_wasmlb_1,1
2017,gid_2017_06_28_nyamlb_chamlb_1,1
2017,gid_2017_06_28_phimlb_seamlb_1,1
2017,gid_2017_06_29_nyamlb_chamlb_1,4
2017,gid_2017_06_30_bosmlb_tormlb_1,1
2017,gid_2017_06_30_tbamlb_balmlb_1,4
2017,gid_2017_07_01_chnmlb_cinmlb_1,4
2017,gid_2017_07_01_clemlb_detmlb_1,3
2017,gid_2017_07_01_clemlb_detmlb_2,1
2017,gid_2017_07_01_phimlb_nynmlb_1,4
2017,gid_2017_07_01_seamlb_anamlb_1,4
2017,gid_2017_07_01_tbamlb_balmlb_1,4
2017,gid_2017_07_02_atlmlb_oakmlb_1,4
2017,gid_2017_07_02_bosmlb_tormlb_1,1
2017,gid_2017_07_02_miamlb_milmlb_1,4
2017,gid_2017_07_02_minmlb_kcamlb_1,4
2017,gid_2017_07_02_seamlb_anamlb_1,2
2017,gid_2017_07_02_texmlb_chamlb_1,4
2017,gid_2017_07_02_wasmlb_slnmlb_1,4
2017,gid_2017_07_03_miamlb_slnmlb_1,4
2017,gid_2017_07_04_bosmlb_texmlb_1,3
2017,gid_2017_07_04_kcamlb_seamlb_1,1
2017,gid_2017_07_06_arimlb_lanmlb_1,12
2017,gid_2017_07_06_atlmlb_wasmlb_1,4
2017,gid_2017_07_06_bosmlb_tbamlb_1,3
2017,gid_2017_07_06_miamlb_slnmlb_1,6
2017,gid_2017_07_07_atlmlb_wasmlb_1,4
2017,gid_2017_07_07_cinmlb_arimlb_1,1
2017,gid_2017_07_07_milmlb_nyamlb_1,4
2017,gid_2017_07_07_pitmlb_chnmlb_1,1
2017,gid_2017_07_08_atlmlb_wasmlb_1,2
2017,gid_2017_07_08_bosmlb_tbamlb_1,1
2017,gid_2017_07_08_detmlb_clemlb_1,8
2017,gid_2017_07_08_miamlb_sfnmlb_1,2
2017,gid_2017_07_08_pitmlb_chnmlb_1,4
2017,gid_2017_07_09_detmlb_clemlb_1,5
2017,gid_2017_07_09_miamlb_sfnmlb_1,10
2017,gid_2017_07_14_colmlb_nynmlb_1,3
2017,gid_2017_07_14_nyamlb_bosmlb_1,4
2017,gid_2017_07_14_wasmlb_cinmlb_1,1
2017,gid_2017_07_15_chnmlb_balmlb_1,2
2017,gid_2017_07_15_minmlb_houmlb_1,4
2017,gid_2017_07_15_nyamlb_bosmlb_1,4
2017,gid_2017_07_16_nyamlb_bosmlb_1,1
2017,gid_2017_07_16_seamlb_chamlb_1,4
2017,gid_2017_07_16_slnmlb_pitmlb_1,4
2017,gid_2017_07_16_texmlb_kcamlb_1,1
2017,gid_2017_07_17_chnmlb_atlmlb_1,4
2017,gid_2017_07_17_phimlb_miamlb_1,4
2017,gid_2017_07_17_seamlb_houmlb_1,8
2017,gid_2017_07_18_arimlb_cinmlb_1,4
2017,gid_2017_07_18_clemlb_sfnmlb_1,1
2017,gid_2017_07_18_lanmlb_chamlb_1,8
2017,gid_2017_07_19_chnmlb_atlmlb_1,1
2017,gid_2017_07_19_clemlb_sfnmlb_1,1
2017,gid_2017_07_19_milmlb_pitmlb_1,4
2017,gid_2017_07_19_slnmlb_nynmlb_1,4
2017,gid_2017_07_19_tbamlb_oakmlb_1,4
2017,gid_2017_07_20_sdnmlb_sfnmlb_1,2
2017,gid_2017_07_21_atlmlb_lanmlb_1,4
2017,gid_2017_07_21_chamlb_kcamlb_1,9
2017,gid_2017_07_21_sdnmlb_sfnmlb_1,1
2017,gid_2017_07_21_wasmlb_arimlb_1,1
2017,gid_2017_07_22_atlmlb_lanmlb_1,1
2017,gid_2017_07_22_detmlb_minmlb_1,4
2017,gid_2017_07_22_nyamlb_seamlb_1,4
2017,gid_2017_07_22_slnmlb_chnmlb_1,4
2017,gid_2017_07_22_texmlb_tbamlb_1,1
2017,gid_2017_07_22_tormlb_clemlb_1,3
2017,gid_2017_07_23_atlmlb_lanmlb_1,4
2017,gid_2017_07_23_miamlb_cinmlb_1,1
2017,gid_2017_07_23_slnmlb_chnmlb_1,1
2017,gid_2017_07_24_chamlb_chnmlb_1,7
2017,gid_2017_07_24_minmlb_lanmlb_1,1
2017,gid_2017_07_24_pitmlb_sfnmlb_1,1
2017,gid_2017_07_25_anamlb_clemlb_1,8
2017,gid_2017_07_25_chamlb_chnmlb_1,2
2017,gid_2017_07_25_pitmlb_sfnmlb_1,4
2017,gid_2017_07_26_chnmlb_chamlb_1,1
2017,gid_2017_07_26_colmlb_slnmlb_1,1
2017,gid_2017_07_26_milmlb_wasmlb_1,7
2017,gid_2017_07_26_pitmlb_sfnmlb_1,8
2017,gid_2017_07_28_arimlb_slnmlb_1,1
2017,gid_2017_07_28_chnmlb_milmlb_1,1
2017,gid_2017_07_28_clemlb_chamlb_1,6
2017,gid_2017_07_29_clemlb_chamlb_1,4
2017,gid_2017_07_29_colmlb_wasmlb_1,2
2017,gid_2017_07_29_nynmlb_seamlb_1,4
2017,gid_2017_07_30_balmlb_texmlb_1,1
2017,gid_2017_07_30_chnmlb_milmlb_1,4
2017,gid_2017_07_30_nynmlb_seamlb_1,5
2017,gid_2017_07_30_sfnmlb_lanmlb_1,4
2017,gid_2017_07_31_sfnmlb_oakmlb_1,1
2017,gid_2017_07_31_tormlb_chamlb_1,1
2017,gid_2017_08_01_clemlb_bosmlb_1,4
2017,gid_2017_08_01_detmlb_nyamlb_1,4
2017,gid_2017_08_01_sfnmlb_oakmlb_1,1
2017,gid_2017_08_01_slnmlb_milmlb_1,1
2017,gid_2017_08_02_arimlb_chnmlb_1,5
2017,gid_2017_08_02_kcamlb_balmlb_1,6
2017,gid_2017_08_03_phimlb_anamlb_1,1
2017,gid_2017_08_03_seamlb_kcamlb_1,1
2017,gid_2017_08_04_milmlb_tbamlb_1,1
2017,gid_2017_08_04_seamlb_kcamlb_1,1
2017,gid_2017_08_05_chamlb_bosmlb_1,5
2017,gid_2017_08_06_detmlb_balmlb_1,2
2017,gid_2017_08_06_milmlb_tbamlb_1,1
2017,gid_2017_08_06_nyamlb_clemlb_1,2
2017,gid_2017_08_06_seamlb_kcamlb_1,4
2017,gid_2017_08_06_seamlb_kcamlb_2,1
2017,gid_2017_08_07_slnmlb_kcamlb_1,1
2017,gid_2017_08_08_lanmlb_arimlb_1,8
2017,gid_2017_08_08_phimlb_atlmlb_1,4
2017,gid_2017_08_08_seamlb_oakmlb_1,4
2017,gid_2017_08_09_balmlb_anamlb_1,1
2017,gid_2017_08_09_bosmlb_tbamlb_1,5
2017,gid_2017_08_09_chnmlb_sfnmlb_1,2
2017,gid_2017_08_10_houmlb_chamlb_1,3
2017,gid_2017_08_10_kcamlb_slnmlb_1,1
2017,gid_2017_08_10_miamlb_wasmlb_1,8
2017,gid_2017_08_10_pitmlb_detmlb_1,1
2017,gid_2017_08_11_bosmlb_nyamlb_1,4
2017,gid_2017_08_11_cinmlb_milmlb_1,4
2017,gid_2017_08_12_chnmlb_arimlb_1,4
2017,gid_2017_08_12_kcamlb_chamlb_1,1
2017,gid_2017_08_13_bosmlb_nyamlb_1,1
2017,gid_2017_08_13_clemlb_tbamlb_1,4
2017,gid_2017_08_13_colmlb_miamlb_1,4
2017,gid_2017_08_14_cinmlb_chnmlb_1,4
2017,gid_2017_08_15_anamlb_wasmlb_1,1
2017,gid_2017_08_15_chamlb_lanmlb_1,4
2017,gid_2017_08_15_cinmlb_chnmlb_1,1
2017,gid_2017_08_15_slnmlb_bosmlb_1,4
2017,gid_2017_08_16_detmlb_texmlb_1,4
2017,gid_2017_08_16_pitmlb_milmlb_1,3
2017,gid_2017_08_16_sfnmlb_miamlb_1,4
2017,gid_2017_08_18_arimlb_minmlb_1,4
2017,gid_2017_08_18_lanmlb_detmlb_1,1
2017,gid_2017_08_18_milmlb_colmlb_1,4
2017,gid_2017_08_18_tormlb_chnmlb_1,2
2017,gid_2017_08_19_anamlb_balmlb_1,6
2017,gid_2017_08_19_cinmlb_atlmlb_1,1
2017,gid_2017_08_19_nyamlb_bosmlb_1,4
2017,gid_2017_08_19_tormlb_chnmlb_1,4
2017,gid_2017_08_20_cinmlb_atlmlb_1,4
2017,gid_2017_08_20_nyamlb_bosmlb_1,1
2017,gid_2017_08_20_phimlb_sfnmlb_1,1
2017,gid_2017_08_20_slnmlb_pitmlb_1,80
2017,gid_2017_08_20_tormlb_chnmlb_1,3
2017,gid_2017_08_20_wasmlb_sdnmlb_1,1
2017,gid_2017_08_21_arimlb_nynmlb_1,2
2017,gid_2017_08_21_bosmlb_clemlb_1,4
2017,gid_2017_08_21_milmlb_sfnmlb_1,2
2017,gid_2017_08_22_milmlb_sfnmlb_1,1
2017,gid_2017_08_22_minmlb_chamlb_1,1
2017,gid_2017_08_23_milmlb_sfnmlb_1,4
2017,gid_2017_08_23_minmlb_chamlb_1,4
2017,gid_2017_08_23_seamlb_atlmlb_1,10
2017,gid_2017_08_23_texmlb_anamlb_1,4
2017,gid_2017_08_23_wasmlb_houmlb_1,4
2017,gid_2017_08_24_arimlb_nynmlb_1,4
2017,gid_2017_08_24_bosmlb_clemlb_1,1
2017,gid_2017_08_24_chnmlb_cinmlb_1,2
2017,gid_2017_08_24_miamlb_phimlb_1,4
2017,gid_2017_08_24_nyamlb_detmlb_1,4
2017,gid_2017_08_25_chnmlb_phimlb_1,4
2017,gid_2017_08_25_detmlb_chamlb_1,3
2017,gid_2017_08_25_tbamlb_slnmlb_1,2
2017,gid_2017_08_26_pitmlb_cinmlb_1,1
2017,gid_2017_08_26_sdnmlb_miamlb_1,4
2017,gid_2017_08_26_sfnmlb_arimlb_1,4
2017,gid_2017_08_27_colmlb_atlmlb_1,4
2017,gid_2017_08_27_texmlb_oakmlb_1,4
2017,gid_2017_08_28_bosmlb_tormlb_1,1
2017,gid_2017_08_29_miamlb_wasmlb_1,8
2017,gid_2017_08_29_slnmlb_milmlb_1,1
2017,gid_2017_08_30_chamlb_minmlb_1,4
2017,gid_2017_08_30_lanmlb_arimlb_1,1
2017,gid_2017_08_30_miamlb_wasmlb_1,4
2017,gid_2017_08_30_texmlb_houmlb_1,4
2017,gid_2017_08_31_atlmlb_chnmlb_1,1
2017,gid_2017_08_31_chamlb_minmlb_1,4
2017,gid_2017_08_31_nynmlb_cinmlb_1,4
2017,gid_2017_08_31_slnmlb_sfnmlb_1,2
2017,gid_2017_09_01_clemlb_detmlb_1,1
2017,gid_2017_09_01_lanmlb_sdnmlb_1,92
2017,gid_2017_09_01_slnmlb_sfnmlb_1,1
2017,gid_2017_09_01_wasmlb_milmlb_1,4
2017,gid_2017_09_02_oakmlb_seamlb_1,4
2017,gid_2017_09_03_kcamlb_minmlb_1,2
2017,gid_2017_09_03_nynmlb_houmlb_1,4
2017,gid_2017_09_03_slnmlb_sfnmlb_1,6
2017,gid_2017_09_04_slnmlb_sdnmlb_1,2
2017,gid_2017_09_05_slnmlb_sdnmlb_1,1
2017,gid_2017_09_05_wasmlb_miamlb_1,5
2017,gid_2017_09_06_chnmlb_pitmlb_1,1
2017,gid_2017_09_06_milmlb_cinmlb_1,4
2017,gid_2017_09_06_wasmlb_miamlb_1,4
2017,gid_2017_09_07_miamlb_atlmlb_1,4
2017,gid_2017_09_07_minmlb_kcamlb_1,4
2017,gid_2017_09_08_colmlb_lanmlb_1,4
2017,gid_2017_09_08_milmlb_chnmlb_1,4
2017,gid_2017_09_08_nyamlb_texmlb_1,1
2017,gid_2017_09_08_sdnmlb_arimlb_1,4
2017,gid_2017_09_09_colmlb_lanmlb_1,8
2017,gid_2017_09_09_milmlb_chnmlb_1,1
2017,gid_2017_09_09_pitmlb_slnmlb_1,4
2017,gid_2017_09_10_miamlb_atlmlb_1,1
2017,gid_2017_09_11_chamlb_kcamlb_1,1
2017,gid_2017_09_11_pitmlb_milmlb_1,2
2017,gid_2017_09_12_atlmlb_wasmlb_1,1
2017,gid_2017_09_12_balmlb_tormlb_1,1
2017,gid_2017_09_12_colmlb_arimlb_1,4
2017,gid_2017_09_12_lanmlb_sfnmlb_1,4
2017,gid_2017_09_12_miamlb_phimlb_1,4
2017,gid_2017_09_12_pitmlb_milmlb_1,2
2017,gid_2017_09_13_atlmlb_wasmlb_1,4
2017,gid_2017_09_13_nyamlb_tbamlb_1,4
2017,gid_2017_09_13_oakmlb_bosmlb_1,4
2017,gid_2017_09_13_seamlb_texmlb_1,1
2017,gid_2017_09_14_oakmlb_bosmlb_1,1
2017,gid_2017_09_15_arimlb_sfnmlb_1,5
2017,gid_2017_09_15_bosmlb_tbamlb_1,4
2017,gid_2017_09_15_kcamlb_clemlb_1,1
2017,gid_2017_09_15_slnmlb_chnmlb_1,3
2017,gid_2017_09_16_arimlb_sfnmlb_1,2
2017,gid_2017_09_16_kcamlb_clemlb_1,2
2017,gid_2017_09_17_balmlb_nyamlb_1,4
2017,gid_2017_09_18_minmlb_nyamlb_1,3
2017,gid_2017_09_19_clemlb_anamlb_1,4
2017,gid_2017_09_19_colmlb_sfnmlb_1,2
2017,gid_2017_09_19_minmlb_nyamlb_1,1
2017,gid_2017_09_19_oakmlb_detmlb_1,4
2017,gid_2017_09_20_chnmlb_tbamlb_1,5
2017,gid_2017_09_20_clemlb_anamlb_1,4
2017,gid_2017_09_21_slnmlb_cinmlb_1,1
2017,gid_2017_09_22_clemlb_seamlb_1,4
2017,gid_2017_09_22_colmlb_sdnmlb_1,2
2017,gid_2017_09_22_kcamlb_chamlb_1,1
2017,gid_2017_09_22_slnmlb_pitmlb_1,1
2017,gid_2017_09_22_wasmlb_nynmlb_1,1
2017,gid_2017_09_23_anamlb_houmlb_1,4
2017,gid_2017_09_23_chnmlb_milmlb_1,2
2017,gid_2017_09_24_bosmlb_cinmlb_1,4
2017,gid_2017_09_24_clemlb_seamlb_1,1
2017,gid_2017_09_25_houmlb_texmlb_1,5
2017,gid_2017_09_26_sdnmlb_lanmlb_1,4
2017,gid_2017_09_27_detmlb_kcamlb_1,4
2017,gid_2017_09_27_miamlb_colmlb_1,12
2017,gid_2017_09_27_sfnmlb_arimlb_1,1
2017,gid_2017_09_28_anamlb_chamlb_1,1
2017,gid_2017_09_28_houmlb_bosmlb_1,4
2017,gid_2017_09_29_houmlb_bosmlb_1,6
2017,gid_2017_09_29_oakmlb_texmlb_1,1
2017,gid_2017_09_30_houmlb_bosmlb_1,4
2017,gid_2017_09_30_seamlb_anamlb_1,1
2017,gid_2017_10_01_houmlb_bosmlb_1,1
2017,gid_2017_10_01_sdnmlb_sfnmlb_1,1
2017,gid_2017_10_05_nyamlb_clemlb_1,5
2017,gid_2017_10_06_arimlb_lanmlb_1,4
2017,gid_2017_10_06_bosmlb_houmlb_1,8
2017,gid_2017_10_06_nyamlb_clemlb_1,8
2017,gid_2017_10_08_clemlb_nyamlb_1,4
2017,gid_2017_10_09_clemlb_nyamlb_1,4
2017,gid_2017_10_09_lanmlb_arimlb_1,1
2017,gid_2017_10_12_chnmlb_wasmlb_1,6
2017,gid_2017_10_17_houmlb_nyamlb_1,5
2017,gid_2017_10_25_houmlb_lanmlb_1,4
2017,gid_2017_10_27_lanmlb_houmlb_1,4
2017,gid_2017_11_01_houmlb_lanmlb_1,8
