count
10
9
6
11
18
43
15
4
2
5
10
10
7
3
6
15
25
6
12
6
12
9
2
9
3
25
5
28
7
8
2
4
19
14
26
29
4
10
10
11
1
6
28
4
11
5
4
10
23
4
4
3
4
7
8
3
3
10
6
5
8
14
5
1
45
18
1
14
20
4
18
7
6
6
8
14
16
7
18
16
1
11
4
3
13
3
1
11
4
4
5
18
4
23
9
14
2
14
3
7
6
6
5
5
17
13
6
25
8
4
5
17
5
8
9
26
4
4
4
30
2
3
3
30
9
4
4
6
6
9
5
9
25
3
2
18
4
11
4
4
12
2
6
4
5
15
8
7
7
3
2
3
16
7
4
6
27
21
8
10
2
12
7
5
11
9
14
5
5
21
7
6
5
15
8
6
2
14
9
21
29
12
8
12
11
23
8
3
14
8
2
21
6
6
13
3
1
3
7
12
4
6
4
7
3
6
11
3
4
14
7
3
3
15
12
3
13
4
20
18
8
23
10
4
11
18
8
8
6
3
11
6
5
19
2
3
4
9
4
27
4
6
1
9
10
3
9
4
16
3
23
19
7
5
10
4
10
10
15
1
9
1
3
7
3
10
6
12
10
30
4
7
16
5
5
8
14
45
9
3
5
19
18
8
18
6
5
7
6
9
2
5
21
5
3
18
12
5
4
2
4
1
4
3
4
9
6
24
13
4
7
5
10
9
7
2
6
11
10
7
10
2
9
5
4
4
6
4
3
5
9
4
4
4
4
9
3
2
2
4
5
11
7
7
1
2
5
2
6
15
9
1
1
5
20
8
13
10
6
13
15
12
3
3
4
21
13
14
9
7
9
13
10
8
1
5
15
6
7
5
4
15
10
21
13
16
4
1
19
4
19
3
22
4
14
6
2
5
2
4
18
9
8
3
19
3
7
1
8
4
16
5
20
1
14
10
25
6
11
3
9
26
7
7
2
6
10
5
14
1
11
12
6
8
16
4
13
11
2
9
11
21
17
4
18
18
23
9
1
2
3
11
5
5
3
3
14
2
20
2
1
15
9
18
5
20
2
1
2
13
14
10
20
11
6
6
3
9
11
1
7
17
1
9
15
4
7
8
2
9
3
5
9
17
3
20
4
2
8
18
3
5
7
5
22
11
19
6
5
7
14
17
6
14
4
9
2
7
6
4
1
6
1
4
6
8
1
13
7
8
4
10
4
6
18
6
6
1
7
9
3
8
5
10
18
4
35
7
18
6
5
16
6
6
2
13
4
10
28
16
6
3
14
6
21
11
27
9
9
4
3
2
5
7
17
4
5
8
12
5
14
2
7
2
30
15
8
5
7
3
4
2
21
7
4
4
10
6
9
3
6
14
16
4
3
5
3
14
3
31
13
2
7
6
22
13
5
2
9
9
9
21
4
12
5
7
8
11
4
4
14
3
28
3
28
12
7
3
16
7
4
5
11
4
21
12
3
27
12
7
16
3
14
2
7
1
6
7
5
15
29
4
6
13
7
14
4
4
7
5
3
2
11
20
4
1
4
13
5
2
19
7
19
9
3
27
3
5
7
9
9
6
9
22
8
3
7
3
4
4
11
7
1
17
18
2
8
10
7
1
13
15
4
2
1
2
5
7
2
5
2
11
6
7
2
1
5
3
3
8
17
5
4
6
5
3
4
2
10
12
2
10
13
13
5
3
5
6
16
5
1
2
12
5
5
5
12
12
3
8
7
11
7
7
3
12
2
6
12
6
7
8
4
5
5
3
2
4
6
8
6
6
3
15
7
1
13
6
12
5
19
9
8
4
7
3
7
9
10
6
18
3
2
3
15
9
2
5
8
6
19
3
9
8
3
7
14
18
2
4
15
7
18
3
5
4
18
7
7
29
20
21
1
3
11
4
7
3
4
5
6
1
13
5
5
7
4
8
7
8
17
6
13
6
4
2
4
2
4
2
2
22
22
1
8
4
4
17
8
10
13
12
2
7
1
7
15
7
2
11
6
4
25
17
13
7
6
22
3
7
7
17
2
10
11
1
7
5
18
29
12
9
14
7
14
1
15
7
11
5
8
4
3
12
11
5
2
7
2
11
22
20
3
8
3
18
7
14
4
2
6
4
10
19
5
10
7
8
2
3
10
2
8
1
10
3
7
2
4
5
10
5
10
10
12
10
8
8
23
6
8
18
13
3
9
3
6
7
3
25
3
4
3
6
3
3
11
12
15
10
1
3
8
5
5
3
3
16
9
4
4
4
1
15
12
6
6
3
15
6
6
7
11
5
13
10
1
6
8
2
3
25
12
3
13
6
10
22
11
17
11
10
6
6
2
3
8
3
25
1
3
8
6
13
8
13
18
7
9
9
4
6
4
8
1
6
5
11
4
6
4
21
3
10
6
5
2
17
9
1
5
11
9
17
16
11
5
3
6
2
9
3
17
7
8
7
3
5
6
2
4
11
5
6
10
14
3
11
13
6
5
4
7
7
6
4
4
18
6
10
9
7
11
6
18
7
15
16
8
6
11
3
14
2
8
3
10
4
2
3
5
10
2
4
4
6
6
2
9
5
6
2
5
6
9
7
8
6
3
3
3
4
16
4
7
2
6
8
3
5
10
5
7
3
3
4
3
4
4
13
5
13
1
13
5
17
2
8
1
3
4
6
3
26
66
5
43
13
24
17
10
8
20
32
9
28
25
34
9
7
10
17
10
9
12
12
28
6
27
14
18
17
5
27
24
63
89
70
11
29
9
38
25
25
14
10
123
12
76
18
40
114
16
14
22
11
58
65
50
12
75
15
49
10
9
32
24
12
82
85
31
35
19
112
8
52
68
15
22
18
134
27
14
5
42
4
20
12
8
47
21
25
22
14
15
17
20
12
10
58
70
19
11
38
75
43
34
5
20
10
37
43
25
13
24
10
19
7
16
6
12
10
7
9
17
88
10
22
63
6
8
36
4
13
34
22
16
76
7
7
5
7
12
9
15
27
81
6
10
45
3
7
37
9
12
27
19
14
17
3
21
14
13
8
11
4
36
10
13
17
41
17
28
45
32
10
41
25
8
14
7
12
12
36
54
13
39
10
10
37
7
24
15
111
15
8
10
11
10
7
30
23
8
4
28
97
7
36
5
28
86
9
24
13
5
25
10
14
8
6
85
13
10
27
14
27
9
35
10
18
16
9
30
54
39
36
49
45
25
6
10
28
36
30
15
3
3
9
8
26
4
23
14
17
21
4
21
5
11
16
31
97
16
7
10
13
12
7
22
10
31
6
22
26
13
62
70
25
16
59
25
17
44
53
7
12
29
71
35
7
30
18
33
34
20
10
19
121
10
7
27
3
11
20
152
14
9
9
19
36
10
23
39
7
45
16
53
22
12
9
11
14
111
13
8
96
7
12
7
16
6
4
20
67
24
47
33
9
15
6
7
7
14
7
28
29
10
5
2
16
13
21
21
16
13
36
41
9
31
13
16
18
26
130
39
12
46
72
30
23
8
15
31
7
15
30
13
6
68
30
40
5
8
10
62
41
51
9
11
7
21
4
28
7
18
19
8
8
19
25
31
29
62
13
30
30
17
8
17
19
28
34
32
40
27
46
20
18
10
30
24
11
17
54
44
43
15
21
4
13
27
29
2
43
72
55
21
97
21
63
83
14
22
29
29
34
53
21
14
5
42
13
11
49
107
32
68
21
13
10
42
45
74
17
23
13
98
85
3
11
10
23
27
101
109
3
3
15
8
33
24
3
33
30
8
68
160
12
15
16
15
15
31
39
41
38
52
19
24
10
21
45
8
28
33
18
90
20
75
15
12
8
13
9
28
9
10
47
26
14
22
8
29
12
66
7
39
8
17
41
61
14
36
5
15
29
12
14
16
24
63
33
49
75
33
35
9
7
50
3
23
3
50
11
43
21
40
8
8
18
52
64
30
7
45
19
17
21
12
10
14
33
12
25
9
28
16
13
11
48
26
32
11
13
64
24
14
33
7
11
24
4
26
8
57
15
60
12
31
25
13
19
47
19
25
31
16
13
9
11
9
10
12
33
42
2
7
13
9
10
15
18
2
22
22
56
26
12
45
16
83
39
82
14
12
41
10
26
7
10
26
20
19
13
12
10
15
39
9
21
30
9
23
29
12
10
17
19
20
37
32
14
36
6
25
35
7
9
44
36
4
64
5
12
27
88
18
33
22
61
23
59
11
2
8
18
28
80
44
3
47
8
29
54
30
49
10
13
2
23
38
25
14
18
30
10
22
9
97
49
33
30
9
51
14
20
11
23
33
29
36
11
42
3
29
31
12
53
2
17
14
13
34
2
3
16
22
63
25
44
17
7
3
21
14
50
15
8
17
16
10
8
11
21
10
8
37
168
13
9
10
3
49
5
23
69
12
35
8
4
101
20
12
12
10
10
21
54
32
16
9
18
8
54
89
14
18
10
12
32
16
143
5
7
20
5
7
14
9
1
13
19
8
36
8
9
5
20
10
11
15
12
13
10
11
12
7
25
11
24
14
18
7
11
10
6
6
7
31
31
13
31
10
7
12
4
17
6
12
15
15
15
13
14
10
6
8
28
36
50
29
31
50
11
21
25
5
6
3
8
9
9
3
10
6
9
31
17
55
7
30
18
31
31
26
19
26
17
36
114
14
14
12
5
8
5
11
25
16
36
40
4
27
3
8
30
65
10
31
3
37
38
6
15
34
31
8
6
12
49
14
8
11
11
72
13
48
14
30
15
4
6
46
11
20
1
8
33
14
18
16
17
18
38
9
100
24
40
31
46
25
6
16
24
10
8
52
35
43
52
94
14
13
28
27
10
30
14
47
16
6
3
8
21
20
7
25
98
20
7
10
67
21
25
10
23
39
33
11
4
5
12
17
1
19
7
20
79
32
21
23
7
10
11
104
10
35
8
64
27
6
16
13
24
5
65
31
21
11
29
38
35
28
125
160
69
23
15
37
12
61
22
10
119
4
27
48
62
17
36
10
10
10
35
7
27
6
8
46
1
12
26
21
12
43
38
50
7
22
10
66
30
64
2
11
6
8
84
10
1
12
17
46
7
5
5
33
7
9
11
33
6
14
55
14
21
10
2
16
9
6
32
8
27
11
23
5
19
13
10
10
28
69
8
25
38
7
9
19
20
13
8
18
13
22
49
14
14
46
20
29
13
11
33
73
56
83
11
9
4
3
3
4
22
9
30
13
19
32
22
42
5
6
10
32
16
88
3
43
4
37
17
27
26
5
7
45
70
36
5
15
7
43
12
46
21
57
21
19
9
3
32
12
10
22
23
30
13
37
49
54
14
14
5
33
7
35
3
29
14
4
17
25
7
15
8
30
4
8
17
6
44
8
1
28
5
10
42
68
44
7
14
69
12
18
54
9
37
9
7
56
5
6
72
26
6
2
29
34
7
13
170
15
54
61
15
15
15
11
32
20
8
15
60
40
8
11
13
115
27
7
127
5
30
4
10
42
46
10
3
40
5
30
9
52
18
9
4
21
12
20
13
116
3
11
27
7
5
9
53
31
2
65
23
6
6
26
10
40
43
8
14
11
23
5
18
7
9
47
12
16
11
5
2
14
7
4
69
33
18
13
1
49
4
7
10
27
19
15
25
1
12
53
10
8
10
4
29
31
10
22
15
7
16
5
33
20
7
8
28
51
10
11
6
5
13
12
15
5
11
15
6
40
28
4
11
13
14
7
4
17
10
20
8
5
5
10
7
6
9
8
10
24
40
35
23
2
23
2
19
21
12
3
6
7
11
8
62
9
8
11
27
12
4
6
6
15
10
42
48
15
54
9
9
15
55
5
10
15
61
25
11
51
21
5
17
22
13
2
17
13
93
16
11
11
5
11
72
12
8
18
17
20
14
32
20
6
18
29
6
55
9
6
15
11
13
2
4
16
29
7
8
14
18
7
7
11
15
68
7
8
4
9
5
3
50
6
11
50
5
102
8
47
10
14
40
7
4
10
15
29
16
53
2
10
12
58
49
16
9
29
6
57
4
3
12
8
31
17
13
10
18
9
36
37
12
3
5
30
18
30
8
21
2
6
67
25
2
21
12
10
4
4
2
4
8
11
40
22
15
4
11
10
54
30
4
20
40
11
77
36
17
11
25
10
6
18
12
10
9
7
51
32
51
58
81
44
28
22
7
17
2
6
16
8
19
21
22
10
9
17
16
101
2
15
1
25
34
17
18
5
14
43
6
45
38
19
4
6
3
31
63
38
10
30
10
4
41
6
22
13
3
26
7
4
13
22
23
5
16
37
23
22
9
8
2
59
34
11
6
4
21
9
19
11
18
9
5
11
4
10
7
5
13
10
6
32
47
12
98
21
33
10
58
35
42
14
23
2
5
12
4
4
14
22
18
7
31
45
5
19
38
10
34
30
25
7
64
10
18
34
17
15
50
12
3
13
8
27
13
30
14
23
13
7
2
8
8
5
16
47
36
14
3
21
4
8
5
6
8
101
10
20
3
18
4
7
11
3
15
23
40
12
10
50
5
5
32
9
25
3
24
36
19
3
69
8
6
3
5
5
27
4
34
4
16
5
7
17
4
5
6
12
4
5
19
4
43
5
29
9
49
61
9
33
52
5
6
26
24
5
56
8
16
3
25
10
8
99
5
20
2
16
11
17
27
11
39
9
19
40
19
37
7
8
6
23
11
2
5
5
9
5
6
1
20
15
14
8
16
4
21
5
2
3
14
3
8
40
34
4
8
2
8
9
20
9
7
14
2
5
18
26
2
17
6
3
9
32
14
10
1
22
7
7
21
7
10
51
5
4
5
6
22
72
8
4
1
48
2
13
7
11
11
1
5
7
11
40
4
6
8
3
4
3
5
8
11
31
8
14
5
16
3
18
6
10
11
12
32
5
6
8
7
4
5
20
9
14
16
24
21
7
6
3
7
8
20
10
5
7
11
22
4
23
2
6
10
5
3
2
22
15
8
9
2
13
9
7
7
14
9
4
36
2
13
8
6
11
4
17
15
4
23
3
3
17
3
5
21
3
5
4
12
7
3
10
12
14
11
5
2
14
12
8
5
2
30
4
25
9
10
8
15
3
32
14
2
26
3
6
14
43
6
5
7
9
6
13
15
11
20
16
4
4
14
19
3
3
10
23
1
10
24
14
5
6
12
20
6
13
13
23
15
5
16
28
10
15
15
10
33
6
22
3
8
11
4
14
17
21
1
11
3
8
9
14
10
6
10
19
13
8
3
9
7
6
20
11
9
5
13
4
5
20
5
41
5
20
9
8
10
15
5
6
4
5
2
10
43
9
12
13
5
7
12
7
34
7
3
5
16
4
14
8
10
6
15
4
1
21
3
6
6
5
4
8
13
7
16
8
9
17
23
8
28
48
30
40
9
8
4
9
20
3
6
14
4
21
9
24
14
3
10
8
11
18
8
16
4
14
4
9
6
7
4
4
4
3
16
4
3
4
7
10
5
23
6
8
13
9
16
12
8
24
5
10
16
3
2
5
17
4
7
7
6
7
3
3
11
5
5
17
9
24
13
2
11
3
7
15
11
2
6
10
2
15
6
4
5
7
4
8
4
29
13
9
7
9
11
11
1
14
5
8
7
26
15
8
12
27
8
5
1
8
16
4
6
11
5
9
17
9
5
2
1
2
8
7
13
1
2
3
7
1
29
4
19
5
4
2
4
1
5
5
5
20
4
1
9
10
3
3
3
4
2
3
6
9
8
6
8
21
3
9
6
19
8
2
10
4
5
6
11
16
4
7
8
2
22
5
6
4
5
2
2
2
9
8
1
2
4
21
7
3
8
2
4
13
2
14
18
1
6
3
9
13
4
22
5
9
7
3
10
4
4
3
2
4
5
7
3
20
15
3
39
4
6
24
5
11
9
22
7
44
16
2
27
1
5
13
17
11
3
1
3
4
14
19
5
17
3
4
4
3
3
4
3
1
6
6
7
1
6
19
10
53
4
8
22
4
7
7
15
5
4
19
2
6
8
6
10
7
31
1
4
2
18
11
3
4
2
14
10
2
5
9
9
6
5
18
17
9
2
11
21
3
5
24
2
9
3
6
27
28
9
7
4
5
27
9
4
7
5
5
4
13
5
5
7
2
6
6
14
3
26
12
11
3
5
7
12
6
2
15
31
14
3
4
12
2
8
12
18
2
2
2
13
2
11
4
5
21
2
31
12
4
4
9
5
13
8
6
11
14
8
7
3
4
6
3
2
4
1
3
4
14
3
2
8
12
12
6
14
6
4
5
10
4
3
11
14
6
1
3
7
15
5
7
3
6
3
6
2
11
15
38
43
53
12
20
5
7
8
9
6
5
36
7
6
9
3
1
18
5
1
14
6
1
5
10
14
3
4
8
3
7
6
7
3
5
37
3
1
7
9
13
4
8
4
31
3
15
2
4
5
5
12
23
14
7
5
13
3
11
5
15
9
5
14
11
3
5
4
6
7
14
4
5
3
19
23
6
20
7
5
2
6
2
12
3
25
5
7
6
6
4
30
1
2
7
6
5
2
10
4
5
5
6
2
17
21
4
10
1
6
22
4
10
3
3
5
10
17
5
15
4
4
2
12
6
3
6
6
6
7
18
17
20
6
6
3
6
15
4
4
6
3
9
7
50
15
20
14
4
13
2
11
15
12
84
29
38
54
14
12
16
28
32
14
64
6
41
18
9
19
42
32
2
7
10
15
13
9
23
54
61
12
37
3
6
11
12
12
16
30
13
6
17
9
57
40
14
58
16
18
154
43
46
1
12
6
102
11
3
4
41
7
18
14
45
13
36
11
59
13
25
16
8
20
84
47
5
83
43
5
10
8
139
3
6
7
14
20
26
21
17
15
13
119
90
11
52
21
59
4
9
9
10
190
70
59
10
7
9
6
55
6
7
6
21
17
7
21
16
14
27
9
57
14
81
168
17
15
9
63
65
28
10
4
32
18
6
7
74
26
36
13
28
50
24
107
40
22
11
14
10
6
15
20
13
18
72
6
33
13
93
31
76
113
40
3
22
25
138
12
5
40
13
12
28
5
11
26
12
30
17
9
7
12
10
14
12
11
21
16
18
5
8
9
9
19
13
25
10
15
10
17
92
5
5
15
15
18
13
16
5
25
34
19
14
12
20
21
13
5
4
28
11
32
2
29
8
7
5
1
8
17
14
72
8
70
22
8
105
6
30
38
34
30
27
23
20
6
12
15
41
8
1
16
38
18
29
59
7
104
6
33
18
147
42
26
31
3
11
10
11
10
13
76
9
20
32
25
9
10
36
9
16
5
59
6
27
6
6
70
7
11
13
11
8
6
59
36
9
12
17
12
8
10
11
14
4
5
2
7
165
7
16
29
16
10
18
10
10
15
8
6
10
6
11
9
12
12
20
8
9
23
39
19
54
18
7
7
22
9
1
61
5
44
47
1
30
15
8
10
10
10
9
5
8
79
4
31
12
18
4
10
68
14
162
35
34
4
8
6
2
9
34
6
33
9
9
30
7
132
8
42
21
20
43
8
71
1
22
13
4
34
4
6
89
63
34
6
5
1
6
6
68
12
14
7
32
27
6
54
51
37
37
6
21
12
6
12
54
5
6
1
6
14
6
3
45
34
40
40
5
20
4
10
6
14
25
6
27
18
10
89
4
11
49
5
3
20
19
5
14
42
10
3
6
8
11
6
96
11
8
51
17
7
6
15
18
13
27
4
13
3
14
11
12
21
96
5
14
52
15
11
20
10
7
4
54
27
7
5
9
22
51
12
10
12
50
9
55
20
18
15
49
20
3
8
7
24
12
10
10
14
17
11
14
2
15
31
10
4
6
12
7
4
16
8
24
13
7
15
3
21
10
20
6
8
6
18
5
44
7
8
16
5
4
10
19
8
4
1
2
10
1
10
1
17
24
2
7
7
9
4
6
6
34
26
16
10
18
4
11
7
39
9
17
3
16
6
2
23
33
2
3
13
15
26
12
5
18
22
16
18
36
5
14
19
51
4
34
40
23
31
22
16
18
4
46
46
7
16
5
2
6
1
10
7
15
62
5
4
9
50
5
10
7
15
15
18
19
6
15
14
3
9
3
9
91
16
12
31
55
12
24
5
59
48
8
11
18
9
19
66
12
10
25
25
8
1
13
14
20
22
11
4
5
44
9
5
30
45
13
67
8
22
16
9
4
9
4
48
20
9
10
15
16
4
2
7
27
11
16
7
5
11
12
17
6
11
13
13
19
13
3
9
18
9
8
15
20
17
32
3
4
5
2
12
9
10
5
11
6
9
5
2
23
1
24
17
36
16
19
9
19
11
34
80
7
7
5
11
8
19
13
3
44
3
31
59
8
1
4
31
23
22
1
1
7
35
22
20
1
9
11
12
18
24
3
15
10
14
4
16
11
7
22
27
11
1
11
2
27
7
5
42
9
3
5
7
14
18
7
10
34
7
30
11
19
28
2
23
13
2
18
11
11
16
10
14
16
20
9
15
13
5
55
29
1
6
9
13
1
59
6
3
8
16
5
11
35
52
5
20
13
9
15
13
2
9
15
3
24
35
2
9
6
5
18
13
1
2
5
43
1
12
12
16
7
11
18
2
7
19
9
4
21
15
31
12
17
11
5
11
22
23
1
9
5
8
7
17
4
4
22
22
5
6
15
31
8
21
30
9
14
11
6
6
3
10
3
10
5
14
6
8
5
13
4
4
8
11
17
16
6
13
1
7
10
3
10
28
1
28
6
14
6
5
14
6
4
6
8
6
10
14
3
18
9
6
11
36
7
18
4
74
39
29
10
38
10
13
14
103
51
49
11
73
11
7
12
13
29
76
12
9
23
20
10
9
14
9
2
15
7
1
63
19
16
46
11
14
8
18
23
28
16
87
19
63
44
9
6
1
4
38
12
16
35
11
32
35
47
16
70
45
43
34
19
71
42
10
67
10
41
11
13
67
1
4
12
9
15
25
95
36
39
10
27
24
8
11
25
25
13
9
46
31
43
8
41
11
45
58
9
45
31
4
17
7
13
18
12
116
12
10
21
19
20
26
26
5
14
8
10
35
112
26
57
6
14
23
42
49
12
16
5
13
23
13
11
8
13
4
63
43
28
26
13
23
29
34
88
13
58
24
27
20
8
59
31
5
11
19
79
13
24
100
38
9
25
11
52
44
3
9
16
50
23
9
46
20
23
70
10
32
6
10
35
2
6
9
7
13
6
5
9
21
7
8
17
40
11
16
11
21
13
11
46
11
70
33
51
46
23
11
4
51
7
13
70
34
10
34
10
47
21
7
21
45
26
16
10
39
21
7
8
16
13
3
9
7
11
10
29
15
37
40
31
5
22
27
33
11
1
28
63
6
68
6
6
9
1
31
68
2
15
43
9
22
81
36
1
24
12
19
8
129
9
16
47
49
5
13
17
7
13
23
10
4
24
11
10
16
66
26
9
6
12
128
68
6
30
33
33
26
14
33
40
9
2
6
32
10
10
56
8
10
78
30
10
8
8
12
24
6
15
11
23
32
10
102
4
27
2
21
6
11
62
10
10
14
11
11
4
29
2
20
26
12
12
6
10
10
9
15
35
16
8
12
3
11
6
6
13
10
27
45
26
57
15
40
2
71
14
13
8
6
7
10
27
17
18
12
10
15
11
25
3
61
57
20
6
15
6
22
35
7
71
48
12
14
24
23
21
85
37
10
16
37
6
12
10
5
58
8
4
5
20
1
16
16
14
3
10
22
27
36
4
4
39
9
84
28
6
9
28
9
24
16
14
47
31
4
26
12
16
65
14
10
29
8
13
7
15
12
20
4
18
4
17
4
2
6
16
4
9
16
14
10
8
15
2
4
2
27
8
2
10
1
4
1
3
10
6
17
6
7
5
2
1
6
22
11
6
3
7
5
3
6
7
6
8
10
15
19
7
8
4
27
6
12
9
4
9
11
17
8
6
29
5
12
2
9
6
7
1
15
7
8
10
2
9
3
22
4
2
26
2
7
3
2
21
1
11
21
5
17
1
6
9
21
15
3
8
11
5
3
2
6
6
13
4
3
4
4
17
30
8
6
12
7
10
4
21
8
12
6
5
14
5
3
8
1
2
3
6
10
10
24
8
17
2
6
2
13
9
4
14
1
12
18
11
6
8
1
17
16
3
4
4
6
33
7
7
3
7
7
10
5
7
10
6
2
9
7
7
2
1
19
3
22
1
9
5
16
13
3
6
2
7
2
10
4
2
23
3
8
2
5
4
11
2
8
4
3
9
7
11
25
17
6
1
5
8
4
5
5
6
27
2
2
4
16
13
10
2
18
1
5
7
7
28
12
14
2
2
10
2
8
4
11
9
5
5
4
7
7
19
4
2
12
7
4
2
9
5
10
4
8
4
5
23
16
5
3
3
3
5
8
22
4
4
6
2
6
16
8
6
11
14
7
2
4
5
6
17
4
9
6
13
5
19
11
3
3
4
5
7
10
5
10
24
12
2
15
6
2
5
4
8
3
3
6
2
7
12
8
10
4
18
19
14
22
2
3
4
9
30
3
3
32
4
6
20
4
6
4
4
5
11
10
7
11
2
8
5
3
2
15
15
11
5
4
11
12
13
15
9
3
5
3
9
1
1
11
11
7
1
6
2
5
10
5
8
5
5
2
5
9
5
3
10
8
7
3
8
5
8
2
4
5
9
9
9
8
4
18
4
2
3
12
2
1
1
5
7
9
4
6
3
4
1
1
5
7
8
46
2
7
15
8
6
12
13
27
8
8
16
12
27
10
12
41
36
22
15
7
11
27
11
15
13
24
8
11
18
34
12
7
4
5
10
12
13
10
21
14
18
10
49
12
5
4
33
23
2
5
9
29
3
40
14
36
32
12
7
6
8
25
38
12
34
19
5
56
13
23
5
25
3
61
23
12
30
8
8
4
9
42
10
2
2
10
93
7
11
8
36
6
1
27
15
4
4
14
1
22
7
14
12
18
19
27
31
14
44
20
11
19
3
8
6
18
9
10
34
52
26
7
12
5
26
20
3
9
47
22
23
56
13
6
16
11
11
6
33
42
15
8
13
18
5
7
8
2
1
20
7
6
5
21
25
15
9
6
5
29
23
15
23
24
22
2
3
1
11
42
11
70
5
43
4
22
31
6
26
14
7
14
7
6
7
27
18
10
13
40
1
69
15
10
6
24
22
42
9
9
39
14
28
6
29
2
31
5
17
35
39
16
8
12
14
13
3
8
4
17
8
9
12
14
5
18
13
2
9
5
25
44
11
12
12
2
50
3
21
12
6
14
6
10
29
40
4
10
11
8
3
6
12
11
8
5
6
12
7
9
20
81
20
16
7
29
31
3
52
12
44
38
10
15
41
21
22
7
38
19
15
5
6
6
33
8
14
50
5
5
25
7
8
5
30
9
14
33
8
7
8
60
9
8
9
10
7
21
8
15
4
7
5
14
23
9
52
6
14
21
13
4
6
6
21
11
11
6
14
6
17
34
4
15
8
9
19
33
7
8
14
11
10
10
16
3
11
39
7
11
8
34
30
3
7
53
4
19
8
12
6
2
15
14
12
19
24
24
58
23
14
8
4
4
20
35
43
92
12
37
6
14
16
21
18
18
15
15
55
78
10
11
5
9
12
11
33
9
58
37
20
23
24
9
31
8
32
12
130
76
23
71
4
12
15
11
26
40
46
15
41
19
33
67
61
65
8
24
7
45
37
47
26
38
12
27
10
7
58
21
8
16
25
72
19
130
74
7
9
51
15
4
38
7
9
38
8
57
32
36
22
57
47
52
34
20
18
19
27
24
9
49
80
12
30
9
70
11
14
21
8
56
4
29
13
73
13
26
71
73
20
13
12
34
12
20
4
33
6
21
20
47
56
26
56
108
75
11
57
37
62
11
22
9
81
20
44
10
27
9
27
31
33
53
26
29
46
5
11
29
8
12
8
4
11
6
9
38
9
20
38
32
30
43
1
46
30
8
32
11
10
10
24
33
24
9
7
6
49
8
23
31
10
8
17
1
9
17
4
82
15
62
18
22
16
32
18
56
26
12
9
20
16
18
61
32
18
11
27
69
31
11
39
11
84
24
28
16
7
2
83
36
53
18
22
48
47
67
30
42
6
8
16
21
8
9
51
7
46
44
63
17
10
50
53
36
4
12
2
17
22
8
35
11
13
82
10
7
30
36
23
32
25
41
24
11
21
5
15
12
73
22
9
21
17
8
16
9
6
22
10
23
89
15
24
44
32
10
25
44
9
4
39
17
23
12
23
33
17
5
53
13
54
92
35
12
17
18
3
7
65
109
7
43
21
56
23
11
11
30
11
11
17
9
43
23
34
36
15
57
44
12
9
11
14
10
11
21
149
28
52
22
55
7
55
11
2
16
20
13
39
36
7
61
11
25
26
38
7
30
41
13
46
37
10
32
117
81
28
7
20
21
40
1
122
32
9
59
31
1
13
11
4
5
40
46
41
5
9
42
23
10
9
31
12
6
16
5
90
15
6
37
44
21
24
9
10
9
6
10
3
5
15
9
65
21
7
38
12
11
18
62
25
23
