game_id,variable,value
gid_2015_06_16_minmlb_slnmlb_1,global_prior_FF_percent,0.5233775296580601
gid_2015_06_17_slnmlb_minmlb_1,global_prior_FF_percent,0.522367515485203
gid_2015_06_18_slnmlb_minmlb_1,global_prior_FF_percent,0.5212328767123288
gid_2015_06_21_slnmlb_phimlb_1,global_prior_FF_percent,0.5181940700808625
gid_2015_06_25_slnmlb_miamlb_1,global_prior_FF_percent,0.520694259012016
gid_2015_09_13_slnmlb_cinmlb_1,global_prior_FF_percent,0.5157894736842106
gid_2015_09_18_slnmlb_chnmlb_1,global_prior_FF_percent,0.5172638436482084
gid_2015_09_24_milmlb_slnmlb_1,global_prior_FF_percent,0.51513200257566
gid_2015_10_02_slnmlb_atlmlb_1,global_prior_FF_percent,0.5142495250158328
gid_2016_04_07_miamlb_wasmlb_1,global_prior_FF_percent,0.5109443402126329
gid_2016_04_11_atlmlb_wasmlb_1,global_prior_FF_percent,0.5109034267912772
gid_2016_04_16_wasmlb_phimlb_1,global_prior_FF_percent,0.5077112893275756
gid_2016_04_18_wasmlb_miamlb_1,global_prior_FF_percent,0.507050889025138
gid_2016_04_21_wasmlb_miamlb_1,global_prior_FF_percent,0.5063597819503332
gid_2016_04_24_minmlb_wasmlb_1,global_prior_FF_percent,0.5057057057057057
gid_2016_04_26_phimlb_wasmlb_1,global_prior_FF_percent,0.5059952038369304
gid_2016_06_15_chnmlb_wasmlb_1,global_prior_FF_percent,0.5056920311563811
gid_2016_06_18_wasmlb_sdnmlb_1,global_prior_FF_percent,0.5089073634204275
gid_2016_06_19_wasmlb_sdnmlb_1,global_prior_FF_percent,0.509367681498829
gid_2016_06_24_wasmlb_milmlb_1,global_prior_FF_percent,0.5101449275362319
gid_2016_06_25_wasmlb_milmlb_1,global_prior_FF_percent,0.5085421412300684
gid_2016_06_30_cinmlb_wasmlb_1,global_prior_FF_percent,0.5093062605752962
gid_2016_07_02_cinmlb_wasmlb_1,global_prior_FF_percent,0.5094549499443827
gid_2016_07_03_cinmlb_wasmlb_1,global_prior_FF_percent,0.5107319757842598
gid_2016_07_05_milmlb_wasmlb_1,global_prior_FF_percent,0.5092491838955386
gid_2016_07_07_wasmlb_nynmlb_1,global_prior_FF_percent,0.508355795148248
gid_2016_07_09_wasmlb_nynmlb_1,global_prior_FF_percent,0.5069444444444444
gid_2016_07_17_pitmlb_wasmlb_1,global_prior_FF_percent,0.5076436478650501
gid_2016_07_19_lanmlb_wasmlb_1,global_prior_FF_percent,0.5070569785676947
gid_2016_07_21_lanmlb_wasmlb_1,global_prior_FF_percent,0.5070275897969807
gid_2016_07_24_sdnmlb_wasmlb_1,global_prior_FF_percent,0.5068983137455289
gid_2016_07_27_wasmlb_clemlb_1,global_prior_FF_percent,0.5066326530612245
gid_2016_07_31_wasmlb_sfnmlb_1,global_prior_FF_percent,0.5053164556962025
gid_2016_08_02_wasmlb_arimlb_1,global_prior_FF_percent,0.5045135406218656
gid_2016_08_10_clemlb_wasmlb_1,global_prior_FF_percent,0.504995004995005
gid_2016_08_12_atlmlb_wasmlb_1,global_prior_FF_percent,0.5032258064516129
gid_2016_08_14_atlmlb_wasmlb_1,global_prior_FF_percent,0.5044422507403751
gid_2016_08_15_wasmlb_colmlb_1,global_prior_FF_percent,0.5058536585365854
gid_2016_08_17_wasmlb_colmlb_1,global_prior_FF_percent,0.5067307692307692
gid_2016_08_19_wasmlb_atlmlb_1,global_prior_FF_percent,0.5064562410329986
gid_2016_08_20_wasmlb_atlmlb_1,global_prior_FF_percent,0.5061787072243346
gid_2016_08_23_wasmlb_balmlb_1,global_prior_FF_percent,0.5051401869158878
gid_2016_08_27_colmlb_wasmlb_1,global_prior_FF_percent,0.5060521415270018
gid_2016_08_28_colmlb_wasmlb_1,global_prior_FF_percent,0.5064995357474467
gid_2016_09_03_wasmlb_nynmlb_1,global_prior_FF_percent,0.5057577153385536
gid_2016_09_06_atlmlb_wasmlb_1,global_prior_FF_percent,0.5061955025240936
gid_2016_09_08_phimlb_wasmlb_1,global_prior_FF_percent,0.5047489823609227
gid_2016_09_25_wasmlb_pitmlb_1,global_prior_FF_percent,0.5062724014336918
gid_2016_09_28_arimlb_wasmlb_1,global_prior_FF_percent,0.5051362215274676
gid_2017_04_03_kcamlb_minmlb_1,global_prior_FF_percent,0.5053333333333333
gid_2017_04_05_kcamlb_minmlb_1,global_prior_FF_percent,0.5048500881834215
gid_2017_04_06_kcamlb_minmlb_1,global_prior_FF_percent,0.5034995625546806
gid_2017_04_09_minmlb_chamlb_1,global_prior_FF_percent,0.5032481593763534
gid_2017_04_14_chamlb_minmlb_1,global_prior_FF_percent,0.5030250648228176
gid_2017_04_16_chamlb_minmlb_1,global_prior_FF_percent,0.5032119914346895
gid_2017_04_20_clemlb_minmlb_1,global_prior_FF_percent,0.5034013605442177
gid_2017_04_22_detmlb_minmlb_1,global_prior_FF_percent,0.5031685678073511
gid_2017_04_24_minmlb_texmlb_1,global_prior_FF_percent,0.502729945401092
gid_2017_04_26_minmlb_texmlb_1,global_prior_FF_percent,0.4995847176079734
gid_2017_04_28_minmlb_kcamlb_1,global_prior_FF_percent,0.49710982658959535
gid_2017_04_30_minmlb_kcamlb_1,global_prior_FF_percent,0.4956772334293948
gid_2017_05_03_oakmlb_minmlb_1,global_prior_FF_percent,0.4971381847914963
gid_2017_05_05_bosmlb_minmlb_1,global_prior_FF_percent,0.49695493300852617
gid_2017_05_07_bosmlb_minmlb_1,global_prior_FF_percent,0.49818621523579204
gid_2017_05_11_minmlb_chamlb_1,global_prior_FF_percent,0.49819639278557115
gid_2017_05_12_minmlb_clemlb_1,global_prior_FF_percent,0.4980015987210232
gid_2017_05_19_kcamlb_minmlb_1,global_prior_FF_percent,0.49840637450199204
