variable,value
Train,0.003950415173369937
Train,-0.018482999128160447
Train,-0.01023710678883093
Train,-0.04528985507246373
Train,-0.06319741077303362
Train,0.17928079786486867
Train,0.011475132555283448
Test,-0.711968434896975
Test,-0.03508771929824561
Test,-0.1451800232288037
Test,-0.03273495248152058
Test,-0.003398791540785595
Test,-0.08669916434540381
Test,0.01982300884955757
Test,-0.052572706935123004
Test,-0.03729838709677424
Test,-0.1345514950166113
Test,-0.10843373493975904
Test,-0.17050691244239635
Test,0.015477996965098663
Test,0.0057887120115773785
Test,-0.2347531461761859
Test,-0.028114186851211087
Test,0.15485074626865675
Test,-0.08939096267190573
Test,-0.03186097031136858
Test,-0.22172619047619047
Test,-0.08636811023622043
Test,-0.0028074115665356336
Test,-0.07405971306708026
Test,-0.00929923613417466
Test,-0.04538087520259322
Test,0.0
Test,-0.04566929133858266
Test,-0.04993514915693903
Test,-0.0011389521640090552
Test,0.004893964110929856
Test,-0.27056277056277056
Test,-0.011363636363636357
Test,-0.001025641025641011
Test,0.12787356321839075
Test,0.01490312965722801
Test,-0.12951807228915665
Test,-0.0064464141821112255
Test,0.0641838351822504
Test,-0.045604758757435526
Test,0.03225806451612906
Test,-0.03162650602409639
Test,0.28808158062460165
Test,-0.0008481764206954567
Test,-0.15067893123083664
Test,-0.5076923076923077
Test,-0.003266033254156808
Test,-0.03736263736263734
Test,-0.0641366223908918
Test,-0.11059479553903344
Test,-0.024007386888273308
Test,0.0031065548306927764
Test,0.04183266932270918
Test,-0.3989071038251366
Test,-0.00371747211895912
Test,-0.007914523149980202
Test,-0.08098451766574039
Test,-0.2891663310511478
Test,-0.01759014951627091
Test,0.1168954093705632
Test,-0.0063424947145878105
Test,0.009883198562443851
Test,-0.011976047904191713
Test,-0.06504961411245863
Test,-0.1386321626617375
Test,-0.0030832476875642945
Test,-0.20383451059535826
Test,0.14377289377289382
Test,-0.29684601113172543
Test,0.002561639449247477
Test,-0.0078023407022106426
Test,0.0
Test,0.016168148746968473
Test,-0.021662763466042127
Test,-0.004119464469618972
Test,-0.15963161933998465
Test,0.021996615905245376
Test,0.04644268774703554
Test,0.010533469249065563
Test,-0.35328185328185324
Test,-0.0007601672367920642
Test,-0.4442988204456094
Test,-0.058434399117971325
Test,-0.003141361256544517
Test,0.13075780089153047
Test,-0.02018724400234056
Test,-0.0012919896640826713
Test,0.00594648166501488
Test,-0.007246376811594234
Test,-0.2183844011142061
Test,-0.09423604757548032
Test,0.04712812960235646
Test,-0.1238022230739747
Test,0.0
Test,-0.11122554067971167
Test,-0.018018018018018004
Test,-0.21843003412969286
Test,-0.07692307692307693
Test,0.0
Test,-0.11571334648257725
Test,-0.04939271255060729
Test,0.015518913676042634
Test,-0.12883163038649487
Test,-0.003254678600488225
Test,-0.04950495049504955
Test,-0.011596788581623607
Test,-0.05629139072847689
Test,-0.06497461928934001
Test,-0.017159199237368968
Test,0.004854368932038833
Test,0.018708509354254662
Test,0.031550068587105566
Test,0.016710642040457357
Test,-0.28339575530586764
Test,0.03541666666666665
Test,0.02249488752556239
Test,-0.03660565723793674
Test,0.04834605597964376
Test,-0.22458628841607564
Test,-0.15085788280997092
Test,0.0002897710808461018
Test,0.014000000000000012
Test,-0.006946373992775756
Test,-0.0726072607260726
Test,-0.039000378644452834
Test,-0.21668099742046432
Test,-0.018639328984156545
Test,-0.006691201070592179
Test,-0.1471932114882506
Test,-0.061062648691514676
Test,0.0019607843137254832
Test,-0.06899418121363265
Test,-0.1251256281407035
Test,-0.17361702127659578
Test,-0.0012206286237411712
Test,-0.08381171067738236
Test,0.05427456544874072
Test,0.10224438902743138
Test,0.005919494869771169
Test,-0.2682692307692308
Test,-0.05638214565387624
Test,-0.044692737430167606
Test,-0.2263414634146341
Test,-0.17866215071972902
Test,-0.01385681293302532
Test,-0.02252768232149677
Test,-0.13818860877684402
Test,-0.5117554858934171
Test,-0.3382352941176471
Test,-0.00110987791342948
Test,-0.0007002801120448152
Test,-0.01334141904184355
Test,-0.03433922996878247
Test,0.10805564542219344
Test,-0.5353233830845772
Test,-0.09367088607594933
Test,-0.06504374286801062
Test,0.0555058191584602
Test,0.0
Test,-0.03371783496007097
Test,-0.05555555555555558
Test,-0.1337047353760446
Test,-0.02791399471897393
Test,0.05177111716621252
Test,-0.2522321428571428
Test,0.02594339622641506
Test,-0.14281446071108456
Test,-0.0010600706713780328
Test,-0.0016556291390728006
Test,-0.027240143369175573
Test,-0.2138284250960308
Test,-0.0006325110689436864
Test,-0.06375838926174493
Test,-0.15496098104793754
Test,-0.013795674869500285
Test,0.4139630390143737
Test,-0.08385093167701863
